argument_id,proposal_id,aspect_name,aspect_description,argument_type,argument
653,2121,Responsabilidad de los dueños de mascotas,La responsabilidad de los dueños de mascotas en el cuidado y mantenimiento de sus animales.,attack,Considero que se debían poner impuestos mayores a la tenencia de animales por capricho. Pagamos bolsas que no se usan pagamos motos para recoger las cacas y tenemos que soportar el incivismo del 90 de propietarios de animales de compañía por capricho.
654,2121,Beneficios emocionales de las mascotas,"La importancia de las mascotas para el bienestar emocional, especialmente en poblaciones vulnerables como los ancianos.",support,"Por otra parte hay una gran población anciana que tiene mascotas y desde luego les hace mucho bien esta compañía, pero desgraciadamente si tienen que hacer frente a facturas del veterinario con las escuálidas pensiones que tienen nos les llega y quien sufre, como siempre el animal, que acaba sacrificado o abandonado a su suerte."
655,2121,Beneficios emocionales de las mascotas,"La importancia de las mascotas para el bienestar emocional, especialmente en poblaciones vulnerables como los ancianos.",attack,Pero quizá la solución es dejar de pagar pensiones de miseria no poner sanidad pública para animales.
656,2121,Educación y civismo en tenencia de mascotas,La necesidad de mejorar la educación y el civismo entre los dueños de mascotas.,support,"Para tteleda, Cierto es que una gran parte de la gente que tiene mascotas son incívicas por no recoger las cacas de sus mascotas, todo es una cuestión de educación y respeto."
657,2121,Educación y civismo en tenencia de mascotas,La necesidad de mejorar la educación y el civismo entre los dueños de mascotas.,attack,Pero a esas personas hay que castigarlas de alguna forma y la única que veo es rascarles el bolsillo.
658,2121,Financiación y subvenciones para el cuidado de mascotas,La discusión sobre la necesidad de financiación y subvenciones para el cuidado de mascotas.,support,"Betados, yo no pido una sanidad pública gratuita para mascotas, pido hospitales públicos para mascotas con algún tipo de subvención, el resto lo pagaríamos quienes hiciéramos uso de ella."
659,2121,Necesidad vs. Lujo en la tenencia de mascotas,El debate sobre si las mascotas son una necesidad o un lujo.,support,"Quizás los perros no sean una necesidad, pero tampoco es un lujo, muchos tenemos mascotas porque fueron abandonados por personas sin pizca de alma ni corazón, y algunos decidimos darles un hogar."
660,2121,Necesidad vs. Lujo en la tenencia de mascotas,El debate sobre si las mascotas son una necesidad o un lujo.,attack,Son un capricho vecin@.
661,2121,Impacto de mascotas en la calidad de vida,"La influencia de las mascotas en la calidad de vida de las personas, especialmente en contextos urbanos.",support,"Cuando consideremos a las mascotas habitantes de la ciudad, en igualdad de condiciones y respeto que las personas, el debate cobraría otro significiado. No se trata de un lujo o un objeto. Apoyo esta iniciativa."
662,2121,Impacto de mascotas en la calidad de vida,"La influencia de las mascotas en la calidad de vida de las personas, especialmente en contextos urbanos.",attack,"Hola Maria cm, si tenemos que esperar a que la gente se haga civica, mis nietos tendrán que jugar en parques infantiles llenos de cacas de perros y de personas que dejan a sus perros en libertad en estos lugares, habiendo letreros que prohíben estas situaciones."
663,2121,Accesibilidad a servicios veterinarios,La accesibilidad y disponibilidad de servicios veterinarios para todos los dueños de mascotas.,support,"Bueno, tal vez habría que pedir la bajada de impuestos y no tendríamos que pagar tanto por cada cosa."
664,2121,Rol de las mascotas en la sociedad,El papel y la importancia de las mascotas en la sociedad y cómo se les debería tratar.,support,"Según para qué personas son un capricho, a lo mejor para ti lo son, para mi vecina que es ciega es una necesidad. Todo es cuestión de empatía."
665,2121,Gestión de recursos públicos para mascotas,La gestión y asignación de recursos públicos para el cuidado y bienestar de las mascotas.,support,"Claro que a todos nos vendría bien una bajada de impuestos, pero ya puestos a pedir, también en lugar de que hubiera una casilla en la declaración de la renta que financia la iglesia, que hubiera otra que quien quiera pueda poner una por en apoyo a los animales sin hogar, que desaparezcan las perreras y estos animales vayan a albergues donde estén bien controlados, cuidados hasta que encuentren familias que los quieran."
666,2135,Uso Sostenible,Uso racional y equitativo de las calles,support,Las APR son espacios en los que se restringe el acceso de vehículos a los no residentes con el objetivo de preservar el uso sostenible de las vías comprendidas en las mismas.
667,2135,Uso Sostenible,Uso racional y equitativo de las calles,attack,"¿uso sostenible?, que pasa, que si los residentes acceden, están usando las calles que pagamos todos de manera sostenible, pero si accedo yo no, por supuesto; y si ellos vienen por mi barrio, están usándolas, según tu explicación, de manera sostenible, puesto que mi zona no es APR Distrito de Tetuán; es que es totalmente irracional, lo veas como lo veas."
668,2135,Contaminación Atmosférica,Reducción de la polución del aire,support,Disminución de los problemas de contaminación atmosférica.
669,2135,Contaminación Atmosférica,Reducción de la polución del aire,attack,"Por cerrar 3 barrios al tráfico, los problemas de contaminación van a seguir siendo los mismos e incluso se incrementará, puesto que la gente en lugar de entrar en el APR de Ópera, aparcará en las inmediaciones, e irán andando hasta esa zona, atascando por supuesto las zonas aledañas, y no permitiendo que la distribución del tráfico en la capital sea uniforme."
670,2135,Contaminación Acústica,Reducción del ruido ambiental,support,Disminución de contaminación acústica.
671,2135,Contaminación Acústica,Reducción del ruido ambiental,attack,"la contaminación acústica no sólo la producen los vehículos; las calles peatonales como Arenal, tienen una contaminación acústica insufrible, y es producida por las miles de personas que de lunes a domingo pasan por esta calle, que hablan a voces, o que simplemente 200 personas hablando a la vez, pues provocan alboroto."
672,2135,Acceso a Servicios,Facilitación del acceso a servicios esenciales,support,"Permite el acceso a transporte público, servicios de emergencias y carga y descarga servicios necesarios para los vecinos de la zona."
673,2135,Acceso a Servicios,Facilitación del acceso a servicios esenciales,attack,"Este punto no se que decirte la verdad, es que para mi que puedan acceder taxis, autobuses o carga y descarga, me viene a dar un poco igual, no vivo allí."
674,2135,Aparcamiento,Incremento de plazas de aparcamiento,support,Aumento de plazas de aparcamiento en superficie.
675,2135,Aparcamiento,Incremento de plazas de aparcamiento,attack,"No sirve de nada que haya más plazas de aparcamiento en superficie si las mismas van a estar vacía las 24 horas al día, lo disfrutarán los residentes de la zona, y yo creo que ni eso, ya que muchos tendrán plazas de aparcamiento privadas."
676,2135,Uso de Motocicletas,No penalización del uso de motos,support,"Si tienes moto, no se penaliza su uso."
677,2135,Uso de Motocicletas,No penalización del uso de motos,attack,"Me alegra enormemente que las motos puedan acceder, pero yo me compre un coche, y no una moto, entonces no me sirve de nada que las dejen entrar, y desde luego a estas alturas no me voy a comprar una moto, ya me gaste el dinero en un coche."
678,2135,Impuestos y Tarifas,Equidad en la imposición de impuestos,support,"El Impuesto sobre Vehículos de Tracción Mecánica es un tributo directo que grava la titularidad de los vehículos de esta naturaleza, aptos para circular por las vías públicas, cualesquiera que sean su clase y categoría."
679,2135,Impuestos y Tarifas,Equidad en la imposición de impuestos,attack,"Eso lo dirás tú, el impuesto de circulación, se paga entre otras cosas, por el desgaste que hacen los vehículos en el asfaltado de la ciudad, si yo no puedo acceder a ciertas calles, no desgasto su asfalto, lo hacen sus propios residentes, pero sin embargo, yo pago por el asfaltado de las mismas, y eso no debe de ser así."
680,2135,Desigualdad entre Ciudadanos,Creación de desigualdades entre residentes y no residentes,attack,"lo único que provocan es la desigualdad entre unos ciudadanos y otros, formando todos parte de la misma sociedad, y pagando los mismos impuestos."
681,2135,Medidas Alternativas,Propuestas de soluciones alternativas a los APR,support,"Conozco el problema de las calefacciones centrales de carbón/gasóleo/gas natural. Ten por supuesto que se luchará por cambiar ese modelo de calefacción, incentivando la instalación de sistemas más limpios."
682,2135,Medidas Alternativas,Propuestas de soluciones alternativas a los APR,attack,"Por cierto, todos los problemas de contaminación de Madrid, siempre se achacan a los vehículos, no siendo así en parte, aun quedan en Madrid miles de calefacciones de carbón, que si no lo sabes contaminan como una decena de vehículos, las que no son de carbón, son de gasóleo, que es más de lo mismo, y las que no, son de gas natural, que aunque contamine menos, sigue siendo contaminante."
683,2135,Eficiencia Energética,Promoción de energías limpias y eficientes,support,"La ciudad tiene que ir apostando por energías renovables, y por un modelo de movilidad más sostenible."
